# y(m)  T(K)  Y_H2  Y_H2O  u_y(m/s)
0.000000e+00  400.0000  2.852072e-02  0.000000e+00  1.000000e+00
5.000000e-04  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
2.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
2.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
3.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
3.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
4.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
4.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
5.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
5.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
6.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
6.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
7.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
7.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
8.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
8.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
9.000000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
9.500000e-03  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.000000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.050000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.100000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.150000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.200000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.250000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.300000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.350000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.400000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.450000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.500000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.550000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.600000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.650000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.700000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.750000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.800000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.850000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.900000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
1.950000e-02  300.0000  0.000000e+00  0.000000e+00  0.000000e+00
