9.76563e-05 9.76563e-05 -0.518871
0.000292969 9.76563e-05 -0.509962
9.76563e-05 0.000683594 -0.531768
0.000292969 0.000683594 -0.527784
0.000488281 9.76563e-05 -0.500654
0.000683594 9.76563e-05 -0.494599
0.000683594 0.000292969 -0.0391227
0.000488281 0.000683594 -0.519602
0.000683594 0.000488281 -0.471626
0.000683594 0.000683594 -0.509683
9.76563e-05 0.000878906 -0.631851
9.76563e-05 0.00107422 -1.45218
0.000292969 0.000878906 -0.662092
0.000292969 0.00107422 -1.44387
9.76563e-05 0.00126953 -1.22263
9.76563e-05 0.00146484 -0.780223
0.000292969 0.00126953 -1.21838
0.000292969 0.00146484 -0.796041
0.000488281 0.000878906 -0.711894
0.000488281 0.00107422 -1.41702
0.000683594 0.000878906 -0.84142
0.000683594 0.00107422 -1.44715
0.000488281 0.00126953 -1.19809
0.000488281 0.00146484 -0.824475
0.000683594 0.00126953 -1.17177
0.000683594 0.00146484 -0.875032
0.000878906 9.76563e-05 -0.492207
0.000878906 0.000292969 -0.0212122
0.00107422 9.76563e-05 -0.489986
0.00107422 0.000292969 0.00628965
0.000878906 0.000488281 -0.518463
0.000878906 0.000683594 -0.494807
0.00107422 0.000488281 -0.526785
0.00107422 0.000683594 -0.531833
0.00126953 9.76563e-05 -0.488606
0.00126953 0.000292969 0.0212592
0.00146484 9.76563e-05 -0.486924
0.00146484 0.000292969 0.0176043
0.00126953 0.000488281 -0.529728
0.00126953 0.000683594 -0.562271
0.00146484 0.000488281 -0.529226
0.00146484 0.000683594 -0.584545
0.000878906 0.000878906 -1.30781
0.000878906 0.00107422 -1.25072
0.00107422 0.000878906 -1.39645
0.00107422 0.00107422 -1.21493
0.000878906 0.00126953 -0.894231
0.000878906 0.00146484 -0.720222
0.00107422 0.00126953 -0.795172
0.00107422 0.00146484 -0.857501
0.00126953 0.000878906 -1.41442
0.00126953 0.00107422 -1.22157
0.00146484 0.000878906 -1.42627
0.00146484 0.00107422 -1.22895
0.00126953 0.00126953 -0.783477
0.00146484 0.00126953 -0.782546
0.00166016 9.76563e-05 -0.48523
0.00166016 0.000292969 -0.00558985
0.00185547 9.76563e-05 -0.483474
0.00185547 0.000292969 -0.127134
0.00166016 0.000488281 -0.52755
0.00166016 0.000683594 -0.609367
0.00185547 0.000488281 -0.523116
0.00185547 0.000683594 -0.644408
0.00205078 9.76563e-05 -0.481916
0.00205078 0.000292969 -0.351095
0.00224609 9.76563e-05 -0.481181
0.00224609 0.000292969 -0.460043
0.00205078 0.000488281 -0.516078
0.00205078 0.000683594 -0.68638
0.00224609 0.000488281 -0.507325
0.00224609 0.000683594 -0.754984
0.00166016 0.000878906 -1.43066
0.00166016 0.00107422 -1.23282
0.00185547 0.000878906 -1.42067
0.00185547 0.00107422 -1.23137
0.00166016 0.00126953 -0.788818
0.00185547 0.00126953 -0.800832
0.00205078 0.000878906 -1.36217
0.00205078 0.00107422 -1.20243
0.00224609 0.000878906 -1.24874
0.00224609 0.00107422 -1.11137
0.00205078 0.00126953 -0.818883
0.00224609 0.00126953 -0.844514
0.00244141 9.76563e-05 -0.479178
0.00244141 0.000292969 -0.497077
0.00263672 9.76563e-05 -0.479436
0.00263672 0.000292969 -0.5165
0.00244141 0.000488281 -0.497098
0.00244141 0.000683594 -1.00668
0.00263672 0.000488281 -0.522527
0.00263672 0.000683594 -1.30515
0.00283203 9.76563e-05 -0.478532
0.00283203 0.000292969 -0.52159
0.00302734 9.76563e-05 -0.478784
0.00302734 0.000292969 -0.516704
0.00283203 0.000488281 -0.53618
0.00283203 0.000683594 -1.36055
0.00302734 0.000488281 -0.525145
0.00302734 0.000683594 -1.34613
0.00244141 0.000878906 -1.31794
0.00244141 0.00107422 -1.01604
0.00263672 0.000878906 -1.16015
0.00263672 0.00107422 -0.749259
0.00283203 0.000878906 -1.19764
0.00283203 0.00107422 -0.796544
0.00302734 0.000878906 -1.20368
0.00302734 0.00107422 -0.842768
0.00322266 9.76563e-05 -0.478571
0.00322266 0.000292969 -0.499561
0.00341797 9.76563e-05 -0.48124
0.00341797 0.000292969 -0.430395
0.00322266 0.000488281 -0.488694
0.00322266 0.000683594 -1.21983
0.00341797 0.000488281 -0.507187
0.00341797 0.000683594 -0.794473
0.00361328 9.76563e-05 -0.483409
0.00361328 0.000292969 -0.186339
0.00380859 9.76563e-05 -0.485378
0.00380859 0.000292969 -0.00197902
0.00361328 0.000488281 -0.515242
0.00361328 0.000683594 -0.664055
0.00380859 0.000488281 -0.517918
0.00380859 0.000683594 -0.585398
0.00322266 0.000878906 -1.26914
0.00322266 0.00107422 -0.998651
0.00341797 0.000878906 -1.38881
0.00341797 0.00107422 -1.17328
0.00322266 0.00126953 -0.814854
0.00341797 0.00126953 -0.910047
0.00361328 0.000878906 -1.36028
0.00361328 0.00107422 -1.18314
0.00380859 0.000878906 -1.36208
0.00380859 0.00107422 -1.18526
0.00361328 0.00126953 -0.847631
0.00380859 0.00126953 -0.820959
0.00400391 9.76563e-05 -0.48727
0.00400391 0.000292969 0.0024488
0.00419922 9.76563e-05 -0.487346
0.00419922 0.000292969 -0.0211627
0.00400391 0.000488281 -0.51448
0.00400391 0.000683594 -0.51474
0.00419922 0.000488281 -0.455328
0.00419922 0.000683594 -0.505442
0.00439453 9.76563e-05 -0.487867
0.00439453 0.000292969 -0.0491131
0.00458984 9.76563e-05 -0.487787
0.00439453 0.000488281 -0.0387802
0.00439453 0.000683594 -0.511788
0.00458984 0.000683594 -0.5063
0.00400391 0.000878906 -1.26194
0.00400391 0.00107422 -1.20965
0.00419922 0.000878906 -0.761331
0.00419922 0.00107422 -1.39174
0.00400391 0.00126953 -0.880663
0.00400391 0.00146484 -0.716991
0.00419922 0.00126953 -1.11385
0.00419922 0.00146484 -0.842667
0.00439453 0.000878906 -0.599772
0.00439453 0.00107422 -1.28764
0.00458984 0.000878906 -0.527275
0.00458984 0.00107422 -0.810332
0.00439453 0.00126953 -1.10377
0.00439453 0.00146484 -0.76058
0.00458984 0.00126953 -1.37761
0.00458984 0.00146484 -1.07204
0.00439453 0.00166016 -0.684927
0.00458984 0.00166016 -0.803665
0.00478516 9.76563e-05 -0.488344
0.00498047 9.76563e-05 -0.489076
0.00478516 0.000878906 -0.506115
0.00478516 0.00107422 -0.618147
0.00498047 0.000878906 -0.503831
0.00498047 0.00107422 -0.524388
0.00478516 0.00126953 -1.27489
0.00478516 0.00146484 -1.08771
0.00498047 0.00126953 -0.790068
0.00498047 0.00146484 -1.35954
0.00517578 0.00107422 -0.486293
0.00537109 0.00107422 -0.498706
0.00517578 0.00126953 -0.582497
0.00517578 0.00146484 -0.925428
0.00537109 0.00126953 -0.496869
0.00537109 0.00146484 -0.668928
0.00556641 0.00126953 -0.479563
0.00556641 0.00146484 -0.545575
0.00576172 0.00126953 -0.496516
0.00576172 0.00146484 -0.480591
0.00595703 0.00146484 -0.480333
0.00478516 0.00166016 -0.736723
0.00478516 0.00185547 -0.566351
0.00498047 0.00166016 -1.087
0.00498047 0.00185547 -0.693157
0.00517578 0.00166016 -1.24404
0.00517578 0.00185547 -0.973258
0.00537109 0.00166016 -1.22843
0.00537109 0.00185547 -1.06194
0.00517578 0.00205078 -0.712404
0.00537109 0.00205078 -0.717092
0.00537109 0.00224609 -0.570041
0.00556641 0.00166016 -0.820254
0.00556641 0.00185547 -1.31773
0.00576172 0.00166016 -0.588816
